Year,Company/Brand,Sector,Stage,Amount($),HeadQuarter
2021,Valuationary,Education,Pre-Seed,100000.0,Bengaluru
2021,Knocksense,Agriculture,Seed,150000.0,Bengaluru
2021,Petpooja,Technology,Seed,4500000.0,Gurugram
2021,Wingreens Farms,Food & Beverages,Seed,17000000.0,Bengaluru
2021,Doola,Commerce,Seed,3000000.0,Bengaluru
2021,EyeMyEye,Beauty & Fashion,Pre-Series,2000000.0,Gurugram
2021,Bombay Hemp Company,Beauty & Fashion,Seed,2000000.0,Unknown
2021,DGV,Technology,Pre-Series,3000000.0,Delhi
2021,GuardianLink,Technology,Series A,12000000.0,Unknown
2021,Clinikk,Hospitality,Pre-Series,4000000.0,Unknown
2021,Toplyne,Technology,Seed,2500000.0,Noida
2021,GENLEAP,Lifestyle,Seed,8000000.0,Bengaluru
2021,Planys,Agriculture,Pre-Series,1600000.0,Bengaluru
2021,Wonderchef,Commerce,Seed,20000000.0,Delhi
2021,GoKwik,Technology,Series A,15000000.0,Delhi
2021,Velocity,Finance,Series A,20000000.0,Indore
2021,SalaryBox,Finance,Seed,4000000.0,Pune
2021,Boingg,Commerce,Seed,200000.0,Bengaluru
2021,Better Capital,Finance,Seed,15000000.0,Bengaluru
2021,Tickertape,Finance,Seed,5000000.0,Bengaluru
2021,Zenpay Solutions,Finance,Seed,6000000.0,Bengaluru
2021,Disprz,Education,Series B,13000000.0,Bengaluru
2021,Arbo Works,Technology,Seed,6000000.0,Bengaluru
2021,Inzpira,Education,Seed,300000.0,Chennai
2021,Defy,Finance,Seed,5500000.0,Bengaluru
2021,Mindhouse,Lifestyle,Seed,6000000.0,Unknown
2021,Homversity,Commerce,Seed,155000.0,Delhi
2021,Toppersnotes,Business Intelligence,Seed,1000000.0,Bengaluru
2021,NoBroker.com,Agriculture,Later Stage,2100000.0,Bengaluru
2021,Haber,Agriculture,Series B,20000000.0,Unknown
2021,Recordent,Finance,Seed,400000.0,Unknown
2021,Koparo,Commerce,Seed,700000.0,Unknown
2021,Settl,Agriculture,Seed,500000.0,Unknown
2021,Park+,Technology,Series B,25000000.0,Mumbai
2021,Simple Energy,Transport,Pre-Series,21000000.0,Pune
2021,Rentomojo,Commerce,Seed,10000000.0,Unknown
2021,21K School,Education,Pre-Series,5000000.0,Coimbatore
2021,Adda247,Education,Series B,20000000.0,Hyderabad
2021,Loop Health,Hospitality,Seed,12000000.0,Jodhpur
2021,Rupifi,Finance,Debt Financing,1000000.0,Delhi
2021,RENEE Cosmetics,Beauty & Fashion,Pre-Series,1500000.0,Gurugram
2021,Svish,Commerce,Seed,400000.0,Mumbai
2021,Smartstaff,Business Intelligence,Seed,4300000.0,Unknown
2021,D’Moksha Homes,Beauty & Fashion,Seed,570000.0,Bengaluru
2021,ANS Commerce,Commerce,Pre-Series,2200000.0,Jaipur
2021,Mobileware Technologies,Technology,Seed,4700000.0,Bengaluru
2021,GramCover,Finance,Series A,7000000.0,Unknown
2021,Hyperface,Technology,Seed,1300000.0,Kochi
2021,Kaar Technologies,Technology,Seed,4000000.0,Mumbai
2021,Kissan Pro,Agriculture,Seed,6000000.0,Gurugram
2021,Sunstone Eduversity,Technology,Series B,28000000.0,Bengaluru
2021,Ozonetel,Agriculture,Series A,5000000.0,Gurugram
2021,Pazcare,Finance,Seed,3500000.0,Unknown
2021,kWh Bikes,Transport,Seed,2000000.0,Delhi
2021,IBSFINtech,Technology,Pre-Series,1000000.0,Gurugram
2021,LeadSquared,Technology,Seed,6000000.0,Bengaluru
2021,Phool.co,Energy,Seed,6000000.0,Gurugram
2021,Trica,Finance,Seed,3000000.0,Bengaluru
2021,mHealth,Lifestyle,Seed,6000000.0,Bengaluru
2021,ProfitWheel,Business Intelligence,Seed,3000000.0,Pune
2021,Log 9 Materials,Technology,Seed,2000000.0,Unknown
2021,Chingari,Agriculture,Seed,19000000.0,Delhi
2021,Ishitva,Technology,Pre-Series,1000000.0,Gurugram
2021,leap.club,Agriculture,Pre-Series,810000.0,Bengaluru
2021,F5,Commerce,Pre-Series,600000.0,Bengaluru
2021,ForeignAdmits,Education,Seed,400000.0,Bengaluru
2021,SALT,Finance,Pre-Seed,500000.0,Mumbai
2021,EarnWealth,Finance,Pre-Series,500000.0,Noida
2021,Visit Health,Lifestyle,Seed,7500000.0,Noida
2021,Crater.Club,Agriculture,Seed,700000.0,Delhi
2021,NFTically,Finance,Seed,1000000.0,Haryana
2021,Niro,Finance,Seed,3500000.0,Unknown
2021,Wiingy,Education,Seed,400000.0,Bengaluru
2021,Melorra,Beauty & Fashion,Seed,24000000.0,Unknown
2021,AnKa SumMor,Commerce,Pre-Series,1000000.0,Goa
2021,Toch.ai,Technology,Series A,11000000.0,Bengaluru
2021,Playto Labs,Education,Seed,500000.0,Noida
2021,Arcana,Technology,Seed,2300000.0,Unknown
2021,FloCareer,Business Intelligence,Series A,5700000.0,Unknown
2021,Nap Chief,Technology,Seed,200000.0,Gurugram
2021,AcknoLedger,Agriculture,Seed,1500000.0,Kolkata
2021,VLCC Health Care,Lifestyle,Seed,4000000.0,Mumbai
2021,Aviom India,Finance,Series C,8000000.0,Unknown
2021,Onato,Technology,Seed,2200000.0,Bengaluru
2021,Mestastop Solutions,Technology,Seed,100000.0,Unknown
2021,SaaS Labs,Technology,Series A,17000000.0,Pune
2021,Devnagri,Agriculture,Seed,600000.0,Bengaluru
2021,ConveGenius,Business Intelligence,Pre-Seed,5000000.0,Unknown
2021,Totality,Agriculture,Seed,1000000.0,Bengaluru
2021,MarketWolf,Finance,Seed,5500000.0,Delhi
2021,Wondrlab,Business Intelligence,Pre-Series,7000000.0,Bengaluru
2021,Tamasha,Agriculture,Pre-Series,3000000.0,Unknown
2021,Revfin,Finance,Pre-Series,4000000.0,Bengaluru
2021,Yu Foodlabs,Food & Beverages,Pre-Series,1000000.0,Unknown
2021,MergerDomo,Finance,Seed,500000.0,Hyderabad
2021,FarMart,Agriculture,Series A,10000000.0,Pune
2021,Questt,Technology,Series A,6750000.0,Unknown
2021,IDfy,Technology,Later Stage,10000000.0,Mumbai
2021,ClearDekho,Commerce,Pre-Series,4000000.0,Bengaluru
2021,BookingJini,Hospitality,Pre-Series,1200000.0,Delhi
2021,Sourcewiz,Technology,Seed,3000000.0,Noida
2021,Tvasta,Agriculture,Seed,400000.0,New Delhi
2021,Kafqa Academy,Education,Seed,1300000.0,Unknown
2021,Storia,Food & Beverages,Series A,6000000.0,Unknown
2021,The Indus Valley,Commerce,Seed,1100000.0,Noida
2021,BharatPe,Finance,Seed,10000000.0,Unknown
2021,O4S,Technology,Series A,6000000.0,Unknown
2021,Wobb,Commerce,Pre-Seed,200000.0,Unknown
2021,BASIC Home Loan,Finance,Series A,3500000.0,Mumbai
2021,Siply,Finance,Pre-Series,3200000.0,Hyderabad
2021,BankSathi,Finance,Seed,500000.0,Chennai
2021,Gramophone,Technology,Seed,10000000.0,Gurugram
2021,Healofy,Technology,Series B,6000000.0,Indore
2021,E42,Technology,Series A,5400000.0,Unknown
2021,Spottabl,Business Intelligence,Seed,400000.0,Hyderabad
2021,Shumee,Commerce,Seed,6000000.0,Gurgaon
2021,Instoried,Technology,Seed,8000000.0,Pune
2021,SportZchain,Sports,Pre-Seed,400000.0,Unknown
2021,Hypto,Technology,Seed,3000000.0,Delhi
2021,CHUPPS,Beauty & Fashion,Pre-Series,1100000.0,Chennai
2021,Zenduty,Technology,Pre-Series,1900000.0,Delhi
2021,R for Rabbit,Commerce,Seed,5000000.0,Unknown
2021,LoveLocal,Commerce,Series A,18000000.0,Delhi
2021,SupplyNote,Food & Beverages,Pre-Series,1200000.0,Chennai
2021,Vakilsearch,Business Intelligence,Seed,10000000.0,Unknown
2021,Cloudphysician,Hospitality,Pre-Series,4000000.0,Unknown
2021,Wiggles.in,Agriculture,Pre-Series,5500000.0,Unknown
2021,Avanti Finance,Finance,Series A,15000000.0,Unknown
2021,Vanity Wagon,Commerce,Pre-Series,700000.0,Unknown
2021,Wallmantra,Lifestyle,Seed,6000000.0,Unknown
2021,Aquatein,Food & Beverages,Seed,6000000.0,Unknown
2021,Mentza,Education,Seed,400000.0,Unknown
2021,ConnectedH,Hospitality,Seed,2300000.0,Unknown
2021,Fantasy Akhada,Sports,Series A,2000000.0,Unknown
2021,PumPumPum,Transport,Seed,6000000.0,Unknown
2021,Cusmat,Technology,Pre-Series,100000.0,Unknown
2021,Homeville,Technology,Seed,7000000.0,Unknown
2021,Coinshift,Finance,Seed,2500000.0,Unknown
2021,Strip Finance,Finance,Seed,400000.0,Unknown
2021,Kolo,Agriculture,Pre-Seed,550000.0,Unknown
2021,Chqbook,Technology,Series A,5000000.0,Unknown
2021,My3DSelfie,Lifestyle,Pre-Series,6000000.0,Unknown
2021,EV Plugs,Technology,Seed,150000.0,Unknown
2021,Rulezero,Finance,Seed,2500000.0,Unknown
2021,CredRight,Finance,Seed,2700000.0,Unknown
2021,Karbon Card,Technology,Pre-Series,12000000.0,Unknown
2021,Auntie Fung,Food & Beverages,Seed,400000.0,Unknown
2021,ePayLater,Finance,Series B,10000000.0,Unknown
2021,Fittr,Lifestyle,Series A,11000000.0,Unknown
2021,Nimble Growth Organics,Agriculture,Seed,6000000.0,Unknown
2021,Akudo,Finance,Seed,4200000.0,Unknown
2021,Sanctum Wealth,Finance,Seed,10000000.0,Unknown
2021,88academics,Education,Pre-Series,3000000.0,Unknown
2021,Upgame,Sports,Seed,6000000.0,Unknown
2021,Sanfe,Lifestyle,Series A,1000000.0,Unknown
2021,PredictiVu,Business Intelligence,Pre-Seed,1500000.0,Unknown
2021,Manch Technologies,Technology,Pre-Series,1000000.0,Unknown
2021,Sochcast,Agriculture,Seed,6000000.0,Unknown
2021,Glamyo Health,Hospitality,Series A,3000000.0,Unknown
2021,CashBook,Technology,Seed,2300000.0,Unknown
2021,The Money Club,Finance,Pre-Series,1700000.0,Unknown
2021,SuperZop,Commerce,Series A,4000000.0,Unknown
2021,Zypp Electric,Transport,Series A,7000000.0,Unknown
2021,Alpha Coach,Lifestyle,Seed,1200000.0,Unknown
2021,VRO Hospitality,Hospitality,Series A,3000000.0,Unknown
2021,byteXL,Education,Seed,200000.0,Unknown
2021,Klub,Finance,Debt Financing,2000000.0,Unknown
2021,Bluepad,Agriculture,Pre-Seed,200000.0,Unknown
2021,Tummoc,Transport,Seed,540000.0,Unknown
2021,Design Cafe,Lifestyle,Seed,25000000.0,Unknown
2021,PayCardo,Finance,Pre-Seed,6000000.0,Unknown
2021,Aerchain,Technology,Pre-Series,3000000.0,Unknown
2021,Expertrons,Education,Seed,6000000.0,Unknown
2021,CuriousJr,Education,Seed,1000000.0,Unknown
2021,Wow! Momo,Food & Beverages,Series C,15000000.0,Unknown
2021,Supertails,Commerce,Seed,700000.0,Unknown
2021,FrontRow,Education,Series A,14000000.0,Unknown
2021,HappyCredit,Technology,Pre-Seed,600000.0,Unknown
2021,Endimension,Agriculture,Seed,300000.0,Unknown
2021,Frenzi,Agriculture,Seed,6000000.0,Unknown
2021,Leverage Edu,Education,Seed,6000000.0,Unknown
2021,BeepKart,Transport,Seed,3000000.0,Unknown
2021,Lio,Technology,Seed,5000000.0,Unknown
2021,TravClan,Hospitality,Pre-Series,2200000.0,Unknown
2021,WickedGud,Food & Beverages,Pre-Seed,340000.0,Unknown
2021,Enercomp,Technology,Seed,200000.0,Unknown
2021,BetterPlace,Technology,Series C,24000000.0,Unknown
2021,Medpho,Hospitality,Seed,1000000.0,Unknown
2021,LivQuik Technology,Finance,Seed,4000000.0,Unknown
2021,EventBeep,Technology,Seed,6000000.0,Unknown
2021,GTM Buddy,Technology,Seed,2000000.0,Unknown
2021,Gobbly,Commerce,Pre-Series,900000.0,Unknown
2021,HexaHealth,Technology,Seed,4500000.0,Unknown
2021,Eupheus Learning,Education,Series C,10000000.0,Unknown
2021,Easiloan,Technology,Seed,1000000.0,Unknown
2021,Anar,Technology,Seed,6200000.0,Unknown
2021,Shadez,Commerce,Pre-Series,200000.0,Unknown
2021,Vahan,Technology,Series A,8000000.0,Unknown
2021,MPL,Sports,Later Stage,6000000.0,Unknown
2021,Tinkerly,Technology,Seed,800000.0,Unknown
2021,Godamwale,Transport,Seed,6000000.0,Unknown
2021,Artium Academy,Agriculture,Seed,750000.0,Unknown
2021,Awon GameZ,Agriculture,Seed,2000000.0,Unknown
2021,Ayu Health,Lifestyle,Series A,6300000.0,Unknown
2021,BharatAgri,Technology,Series A,6500000.0,Unknown
2021,Flatheads,Technology,Pre-Series,1000000.0,Unknown
2021,Boutique Spirit Brands,Commerce,Seed,10000000.0,Unknown
2021,eShipz,Technology,Seed,700000.0,Unknown
2021,Paytail,Finance,Seed,1500000.0,Unknown
2021,4Fin,Finance,Pre-Seed,1100000.0,Unknown
2021,Atomberg Technologies,Agriculture,Seed,6000000.0,Unknown
2021,Genext Students,Technology,Seed,6000000.0,Unknown
2021,immunitoAI,Technology,Seed,1000000.0,Unknown
2021,GameEon Studios,Technology,Seed,320000.0,Unknown
2021,Farmers Fresh Zone,Technology,Pre-Series,800000.0,Unknown
2021,Anveshan,Food & Beverages,Seed,500000.0,Unknown
2021,OckyPocky,Technology,Seed,6000000.0,Unknown
2021,Coutloot,Commerce,Pre-Series,8000000.0,Unknown
2021,Nova Benefits,Lifestyle,Series A,10000000.0,Unknown
2021,Lido Learning,Education,Seed,10000000.0,Unknown
2021,Jar,Technology,Pre-Series,4500000.0,Unknown
2021,Peppermint,Agriculture,Seed,600000.0,Unknown
2021,moneyHOP,Finance,Seed,1200000.0,Unknown
2021,Codingal,Technology,Seed,1200000.0,Unknown
2021,Skit,Technology,Series B,23000000.0,Unknown
2021,REVOS,Transport,Series A,4000000.0,Unknown
2021,Dezerv.,Finance,Seed,7000000.0,Unknown
2021,AppsForBharat,Commerce,Series A,10000000.0,Unknown
2021,Habbit,Technology,Pre-Seed,320000.0,Unknown
2021,Bikayi,Commerce,Series A,10000000.0,Unknown
2021,Sugar.fit,Agriculture,Seed,10000000.0,Unknown
2021,Dukaan,Commerce,Series A,11000000.0,Unknown
2021,Vidyakul,Technology,Pre-Series,500000.0,Unknown
2021,Goodmylk,Food & Beverages,Seed,1000000.0,Unknown
2021,Fieldproxy,Technology,Seed,200000.0,Unknown
2021,NeuroPixel.AI,Technology,Seed,800000.0,Unknown
2021,Elixia Tech Solutions,Technology,Pre-Series,1000000.0,Unknown
2021,bitsCrunch,Finance,Seed,700000.0,Unknown
2021,Prolgae,Technology,Seed,200000.0,Unknown
2021,Biddano,Lifestyle,Pre-Series,2000000.0,Unknown
2021,Geniemode,Commerce,Seed,2000000.0,Unknown
2021,Sapio Analytics,Technology,Seed,6000000.0,Unknown
2021,Neokred,Technology,Seed,500000.0,Unknown
2021,Flipspaces,Lifestyle,Series A,2000000.0,Unknown
2021,Fleek,Technology,Seed,1000000.0,Unknown
2021,GoKwik,Technology,Pre-Series,5000000.0,Unknown
2021,Proeon,Food & Beverages,Seed,2000000.0,Unknown
2021,InfyU Labs,Technology,Seed,200000.0,Unknown
2021,TechEagle,Transport,Seed,500000.0,Unknown
2021,Voxelgrids,Technology,Seed,5000000.0,Unknown
2021,Cogos Technologies,Transport,Pre-Series,2000000.0,Unknown
2021,Gigforce,Business Intelligence,Pre-Series,3000000.0,Unknown
2021,Vahdam,Food & Beverages,Later Stage,20000000.0,Unknown
2021,CollegeDekho,Technology,Series B,26000000.0,Unknown
2021,WeRize,Finance,Series A,8000000.0,Unknown
